,agent,time,event,next_position,travel_time,moving,waiting,task,position,picked_up_item,locked_item
26,140215394819904,40.730230108357716,pick_up_start,,,0,0,1,140215394819088.0,,140215394844480.0
27,140215394946928,40.730230108357716,end_of_main_process,,,0,0,0,140215394819088.0,,
28,140215394946400,40.82428633230037,store_item_end,,,0,0,1,140215394819088.0,,140215394843808.0
29,140215394840928,40.82428633230037,start_task,,,0,0,1,140215394819088.0,,
30,140215394840928,40.82428633230037,pick_up_start,,,0,0,1,140215394819088.0,,140215394843808.0
31,140215394946400,40.82428633230037,end_of_main_process,,,0,0,0,140215394819088.0,,
32,140215394819904,40.83023010835772,pick_up_end,,,0,0,1,140215394819088.0,140215394844480.0,140215394844480.0
33,140215394819904,40.83023010835772,moving_start,140215394843712.0,1.0,1,0,1,,140215394844480.0,140215394844480.0
34,140215394840928,40.92428633230037,pick_up_end,,,0,0,1,140215394819088.0,140215394843808.0,140215394843808.0
35,140215394840928,40.92428633230037,moving_start,140215394843328.0,0.6666666666666666,1,0,1,,140215394843808.0,140215394843808.0
36,140215394840928,41.59095299896703,moving_end,,,0,0,1,140215394843328.0,140215394843808.0,140215394843808.0
37,140215394840928,41.59095299896703,store_item_start,,,0,0,1,140215394843328.0,140215394843808.0,140215394843808.0
38,140215394840928,41.690952998967035,store_item_end,,,0,0,1,140215394843328.0,,140215394843808.0
39,140215394840928,41.690952998967035,end_of_main_process,,,0,0,0,140215394843328.0,,
40,140215394819904,41.83023010835772,moving_end,,,0,0,1,140215394843712.0,140215394844480.0,140215394844480.0
41,140215394819904,41.83023010835772,store_item_start,,,0,0,1,140215394843712.0,140215394844480.0,140215394844480.0
42,140215394819904,41.93023010835772,store_item_end,,,0,0,1,140215394843712.0,,140215394844480.0
43,140215394819904,41.93023010835772,end_of_main_process,,,0,0,0,140215394843712.0,,
44,140215394946928,42.264563678118265,start_task,,,0,0,1,140215394819088.0,,
45,140215394946928,42.264563678118265,moving_start,140215394819520.0,0.5,1,0,1,,,140215394818944.0
46,140215394946928,42.764563678118265,moving_end,,,0,0,1,140215394819520.0,,140215394818944.0
47,140215394946928,42.764563678118265,pick_up_start,,,0,0,1,140215394819520.0,,140215394818944.0
48,140215394946928,42.864563678118266,pick_up_end,,,0,0,1,140215394819520.0,140215394818944.0,140215394818944.0
49,140215394946928,42.864563678118266,moving_start,140215394819088.0,0.5,1,0,1,,140215394818944.0,140215394818944.0
50,140215394946928,43.364563678118266,moving_end,,,0,0,1,140215394819088.0,140215394818944.0,140215394818944.0
51,140215394946928,43.364563678118266,store_item_start,,,0,0,1,140215394819088.0,140215394818944.0,140215394818944.0
52,140215394946928,43.46456367811827,store_item_end,,,0,0,1,140215394819088.0,,140215394818944.0
53,140215394819904,43.46456367811827,start_task,,,0,0,1,140215394843712.0,,
54,140215394819904,43.46456367811827,moving_start,140215394819088.0,1.0,1,0,1,,,140215394818944.0
55,140215394946928,43.46456367811827,end_of_main_process,,,0,0,0,140215394819088.0,,
56,140215394819904,44.46456367811827,moving_end,,,0,0,1,140215394819088.0,,140215394818944.0
57,140215394819904,44.46456367811827,pick_up_start,,,0,0,1,140215394819088.0,,140215394818944.0
58,140215394819904,44.56456367811827,pick_up_end,,,0,0,1,140215394819088.0,140215394818944.0,140215394818944.0
59,140215394819904,44.56456367811827,moving_start,140215394843712.0,1.0,1,0,1,,140215394818944.0,140215394818944.0
60,140215394819904,45.56456367811827,moving_end,,,0,0,1,140215394843712.0,140215394818944.0,140215394818944.0
61,140215394819904,45.56456367811827,store_item_start,,,0,0,1,140215394843712.0,140215394818944.0,140215394818944.0
62,140215394819904,45.66456367811827,store_item_end,,,0,0,1,140215394843712.0,,140215394818944.0
63,140215394819904,45.66456367811827,end_of_main_process,,,0,0,0,140215394843712.0,,
64,140215394819904,59.221496300915724,start_task,,,0,0,1,140215394843712.0,,
65,140215394840928,59.221496300915724,start_task,,,0,0,1,140215394843328.0,,
66,140215394819904,59.221496300915724,pick_up_start,,,0,0,1,140215394843712.0,,140215394844480.0
67,140215394840928,59.221496300915724,pick_up_start,,,0,0,1,140215394843328.0,,140215394843808.0
68,140215394819904,59.321496300915726,pick_up_end,,,0,0,1,140215394843712.0,140215394844480.0,140215394844480.0
69,140215394840928,59.321496300915726,pick_up_end,,,0,0,1,140215394843328.0,140215394843808.0,140215394843808.0
70,140215394819904,59.321496300915726,moving_start,140215394843328.0,0.3333333333333333,1,0,1,,140215394844480.0,140215394844480.0
71,140215394840928,59.321496300915726,moving_start,140215394844000.0,0.3333333333333333,1,0,1,,140215394843808.0,140215394843808.0
72,140215394819904,59.65482963424906,moving_end,,,0,0,1,140215394843328.0,140215394844480.0,140215394844480.0
73,140215394840928,59.65482963424906,moving_end,,,0,0,1,140215394844000.0,140215394843808.0,140215394843808.0
74,140215394819904,59.65482963424906,store_item_start,,,0,0,1,140215394843328.0,140215394844480.0,140215394844480.0
75,140215394840928,59.65482963424906,store_item_start,,,0,0,1,140215394844000.0,140215394843808.0,140215394843808.0
76,140215394819904,59.75482963424906,store_item_end,,,0,0,1,140215394843328.0,,140215394844480.0
77,140215394840928,59.75482963424906,store_item_end,,,0,0,1,140215394844000.0,,140215394843808.0
78,140215394819904,59.75482963424906,end_of_main_process,,,0,0,0,140215394843328.0,,
79,140215394840928,59.75482963424906,end_of_main_process,,,0,0,0,140215394844000.0,,
80,140215394819904,75.95191583922332,start_task,,,0,0,1,140215394843328.0,,
81,140215394840928,75.95191583922332,start_task,,,0,0,1,140215394844000.0,,
82,140215394819904,75.95191583922332,moving_start,140215394844000.0,0.3333333333333333,1,0,1,,,140215394843808.0
83,140215394840928,75.95191583922332,moving_start,140215394843328.0,0.3333333333333333,1,0,1,,,140215394844480.0
84,140215394819904,76.28524917255665,moving_end,,,0,0,1,140215394844000.0,,140215394843808.0
85,140215394840928,76.28524917255665,moving_end,,,0,0,1,140215394843328.0,,140215394844480.0
86,140215394819904,76.28524917255665,pick_up_start,,,0,0,1,140215394844000.0,,140215394843808.0
87,140215394840928,76.28524917255665,pick_up_start,,,0,0,1,140215394843328.0,,140215394844480.0
88,140215394819904,76.38524917255664,pick_up_end,,,0,0,1,140215394844000.0,140215394843808.0,140215394843808.0
89,140215394840928,76.38524917255664,pick_up_end,,,0,0,1,140215394843328.0,140215394844480.0,140215394844480.0
90,140215394819904,76.38524917255664,moving_start,140215394843328.0,0.3333333333333333,1,0,1,,140215394843808.0,140215394843808.0
91,140215394840928,76.38524917255664,moving_start,140215394844000.0,0.3333333333333333,1,0,1,,140215394844480.0,140215394844480.0
92,140215394819904,76.71858250588997,moving_end,,,0,0,1,140215394843328.0,140215394843808.0,140215394843808.0
93,140215394840928,76.71858250588997,moving_end,,,0,0,1,140215394844000.0,140215394844480.0,140215394844480.0
94,140215394819904,76.71858250588997,store_item_start,,,0,0,1,140215394843328.0,140215394843808.0,140215394843808.0
95,140215394840928,76.71858250588997,store_item_start,,,0,0,1,140215394844000.0,140215394844480.0,140215394844480.0
96,140215394819904,76.81858250588996,store_item_end,,,0,0,1,140215394843328.0,,140215394843808.0
97,140215394840928,76.81858250588996,store_item_end,,,0,0,1,140215394844000.0,,140215394844480.0
98,140215394819904,76.81858250588996,end_of_main_process,,,0,0,0,140215394843328.0,,
99,140215394840928,76.81858250588996,end_of_main_process,,,0,0,0,140215394844000.0,,
100,140215394819904,89.20984869844796,start_task,,,0,0,1,140215394843328.0,,
101,140215394840928,89.20984869844796,start_task,,,0,0,1,140215394844000.0,,
102,140215394819904,89.20984869844796,moving_start,140215394844000.0,0.3333333333333333,1,0,1,,,140215394844480.0
103,140215394840928,89.20984869844796,moving_start,140215394843328.0,0.3333333333333333,1,0,1,,,140215394843808.0
104,140215394819904,89.54318203178128,moving_end,,,0,0,1,140215394844000.0,,140215394844480.0
105,140215394840928,89.54318203178128,moving_end,,,0,0,1,140215394843328.0,,140215394843808.0
106,140215394819904,89.54318203178128,pick_up_start,,,0,0,1,140215394844000.0,,140215394844480.0
107,140215394840928,89.54318203178128,pick_up_start,,,0,0,1,140215394843328.0,,140215394843808.0
108,140215394819904,89.64318203178128,pick_up_end,,,0,0,1,140215394844000.0,140215394844480.0,140215394844480.0
109,140215394840928,89.64318203178128,pick_up_end,,,0,0,1,140215394843328.0,140215394843808.0,140215394843808.0
110,140215394819904,89.64318203178128,moving_start,140215394843328.0,0.3333333333333333,1,0,1,,140215394844480.0,140215394844480.0
111,140215394840928,89.64318203178128,moving_start,140215394844000.0,0.3333333333333333,1,0,1,,140215394843808.0,140215394843808.0
112,140215394819904,89.97651536511461,moving_end,,,0,0,1,140215394843328.0,140215394844480.0,140215394844480.0
113,140215394840928,89.97651536511461,moving_end,,,0,0,1,140215394844000.0,140215394843808.0,140215394843808.0
114,140215394819904,89.97651536511461,store_item_start,,,0,0,1,140215394843328.0,140215394844480.0,140215394844480.0
115,140215394840928,89.97651536511461,store_item_start,,,0,0,1,140215394844000.0,140215394843808.0,140215394843808.0
116,140215394819904,90.0765153651146,store_item_end,,,0,0,1,140215394843328.0,,140215394844480.0
117,140215394840928,90.0765153651146,store_item_end,,,0,0,1,140215394844000.0,,140215394843808.0
118,140215394819904,90.0765153651146,end_of_main_process,,,0,0,0,140215394843328.0,,
119,140215394840928,90.0765153651146,end_of_main_process,,,0,0,0,140215394844000.0,,
120,140215394819904,101.37360157008885,start_task,,,0,0,1,140215394843328.0,,
121,140215394819904,101.37360157008885,moving_start,140215394844000.0,0.3333333333333333,1,0,1,,,140215394843808.0
122,140215394819904,101.70693490342218,moving_end,,,0,0,1,140215394844000.0,,140215394843808.0
123,140215394819904,101.70693490342218,pick_up_start,,,0,0,1,140215394844000.0,,140215394843808.0
124,140215394819904,101.80693490342217,pick_up_end,,,0,0,1,140215394844000.0,140215394843808.0,140215394843808.0
125,140215394819904,101.80693490342217,moving_start,140215394818800.0,0.3333333333333333,1,0,1,,140215394843808.0,140215394843808.0
126,140215394819904,102.1402682367555,moving_end,,,0,0,1,140215394818800.0,140215394843808.0,140215394843808.0
127,140215394819904,102.1402682367555,store_item_start,,,0,0,1,140215394818800.0,140215394843808.0,140215394843808.0
128,140215394819904,102.2402682367555,store_item_end,,,0,0,1,140215394818800.0,,140215394843808.0
129,140215394946928,102.2402682367555,start_task,,,0,0,1,140215394819088.0,,
130,140215394946928,102.2402682367555,moving_start,140215394818800.0,2.8666666666666667,1,0,1,,,140215394843808.0
131,140215394819904,102.2402682367555,end_of_main_process,,,0,0,0,140215394818800.0,,
132,140215394819904,102.4677815576726,start_task,,,0,0,1,140215394818800.0,,
133,140215394819904,102.4677815576726,moving_start,140215394843328.0,0.6666666666666666,1,0,1,,,140215394844480.0
134,140215394819904,103.13444822433927,moving_end,,,0,0,1,140215394843328.0,,140215394844480.0
135,140215394819904,103.13444822433927,pick_up_start,,,0,0,1,140215394843328.0,,140215394844480.0
136,140215394819904,103.23444822433926,pick_up_end,,,0,0,1,140215394843328.0,140215394844480.0,140215394844480.0
137,140215394819904,103.23444822433926,moving_start,140215394818800.0,0.6666666666666666,1,0,1,,140215394844480.0,140215394844480.0
138,140215394819904,103.90111489100593,moving_end,,,0,0,1,140215394818800.0,140215394844480.0,140215394844480.0
139,140215394819904,103.90111489100593,store_item_start,,,0,0,1,140215394818800.0,140215394844480.0,140215394844480.0
140,140215394819904,104.00111489100593,store_item_end,,,0,0,1,140215394818800.0,,140215394844480.0
141,140215394946400,104.00111489100593,start_task,,,0,0,1,140215394819088.0,,
142,140215394946400,104.00111489100593,moving_start,140215394818800.0,2.8666666666666667,1,0,1,,,140215394844480.0
143,140215394819904,104.00111489100593,end_of_main_process,,,0,0,0,140215394818800.0,,
144,140215394946928,105.10693490342216,moving_end,,,0,0,1,140215394818800.0,,140215394843808.0
145,140215394946928,105.10693490342216,pick_up_start,,,0,0,1,140215394818800.0,,140215394843808.0
146,140215394946928,105.20693490342215,pick_up_end,,,0,0,1,140215394818800.0,140215394843808.0,140215394843808.0
147,140215394946928,105.20693490342215,moving_start,140215394945968.0,0.5,1,0,1,,140215394843808.0,140215394843808.0
148,140215394946928,105.70693490342215,moving_end,,,0,0,1,140215394945968.0,140215394843808.0,140215394843808.0
149,140215394946928,105.70693490342215,store_item_start,,,0,0,1,140215394945968.0,140215394843808.0,140215394843808.0
150,140215394946928,105.80693490342215,store_item_end,,,0,0,1,140215394945968.0,,140215394843808.0
151,140215394946928,105.80693490342215,end_of_main_process,,,0,0,0,140215394945968.0,,
152,140215394946400,106.86778155767259,moving_end,,,0,0,1,140215394818800.0,,140215394844480.0
153,140215394946400,106.86778155767259,pick_up_start,,,0,0,1,140215394818800.0,,140215394844480.0
154,140215394946400,106.96778155767258,pick_up_end,,,0,0,1,140215394818800.0,140215394844480.0,140215394844480.0
155,140215394946400,106.96778155767258,moving_start,140215394945968.0,0.5,1,0,1,,140215394844480.0,140215394844480.0
156,140215394946400,107.46778155767258,moving_end,,,0,0,1,140215394945968.0,140215394844480.0,140215394844480.0
157,140215394946400,107.46778155767258,store_item_start,,,0,0,1,140215394945968.0,140215394844480.0,140215394844480.0
158,140215394946400,107.56778155767257,store_item_end,,,0,0,1,140215394945968.0,,140215394844480.0
159,140215394946400,107.56778155767257,end_of_main_process,,,0,0,0,140215394945968.0,,
160,140215394946928,147.33451484145178,start_task,,,0,0,1,140215394945968.0,,
161,140215394946928,147.33451484145178,moving_start,140215394819520.0,3.0666666666666664,1,0,1,,,140215395196496.0
162,140215394946928,150.40118150811844,moving_end,,,0,0,1,140215394819520.0,,140215395196496.0
163,140215394946928,150.40118150811844,pick_up_start,,,0,0,1,140215394819520.0,,140215395196496.0
164,140215394946928,150.50118150811844,pick_up_end,,,0,0,1,140215394819520.0,140215395196496.0,140215395196496.0
165,140215394946928,150.50118150811844,moving_start,140215394819088.0,0.5,1,0,1,,140215395196496.0,140215395196496.0
166,140215394946928,151.00118150811844,moving_end,,,0,0,1,140215394819088.0,140215395196496.0,140215395196496.0
167,140215394946928,151.00118150811844,store_item_start,,,0,0,1,140215394819088.0,140215395196496.0,140215395196496.0
168,140215394946928,151.10118150811843,store_item_end,,,0,0,1,140215394819088.0,,140215395196496.0
169,140215394819904,151.10118150811843,start_task,,,0,0,1,140215394818800.0,,
170,140215394840928,151.10118150811843,start_task,,,0,0,1,140215394844000.0,,
171,140215394819904,151.10118150811843,moving_start,140215394819088.0,0.6666666666666666,1,0,1,,,140215395196496.0
172,140215394840928,151.10118150811843,moving_start,140215394843712.0,0.6666666666666666,1,0,1,,,140215394818944.0
173,140215394946928,151.10118150811843,end_of_main_process,,,0,0,0,140215394819088.0,,
174,140215394819904,151.7678481747851,moving_end,,,0,0,1,140215394819088.0,,140215395196496.0
175,140215394840928,151.7678481747851,moving_end,,,0,0,1,140215394843712.0,,140215394818944.0
176,140215394819904,151.7678481747851,pick_up_start,,,0,0,1,140215394819088.0,,140215395196496.0
177,140215394840928,151.7678481747851,pick_up_start,,,0,0,1,140215394843712.0,,140215394818944.0
178,140215394819904,151.86784817478508,pick_up_end,,,0,0,1,140215394819088.0,140215395196496.0,140215395196496.0
179,140215394840928,151.86784817478508,pick_up_end,,,0,0,1,140215394843712.0,140215394818944.0,140215394818944.0
180,140215394819904,151.86784817478508,moving_start,140215394843712.0,1.0,1,0,1,,140215395196496.0,140215395196496.0
181,140215394840928,151.86784817478508,moving_start,140215394843328.0,0.3333333333333333,1,0,1,,140215394818944.0,140215394818944.0
182,140215394840928,152.20118150811842,moving_end,,,0,0,1,140215394843328.0,140215394818944.0,140215394818944.0
183,140215394840928,152.20118150811842,store_item_start,,,0,0,1,140215394843328.0,140215394818944.0,140215394818944.0
184,140215394840928,152.30118150811842,store_item_end,,,0,0,1,140215394843328.0,,140215394818944.0
185,140215394840928,152.30118150811842,end_of_main_process,,,0,0,0,140215394843328.0,,
186,140215394819904,152.86784817478508,moving_end,,,0,0,1,140215394843712.0,140215395196496.0,140215395196496.0
187,140215394819904,152.86784817478508,store_item_start,,,0,0,1,140215394843712.0,140215395196496.0,140215395196496.0
188,140215394819904,152.96784817478508,store_item_end,,,0,0,1,140215394843712.0,,140215395196496.0
189,140215394819904,152.96784817478508,end_of_main_process,,,0,0,0,140215394843712.0,,
190,140215394819904,162.76770092063583,start_task,,,0,0,1,140215394843712.0,,
191,140215394840928,162.76770092063583,start_task,,,0,0,1,140215394843328.0,,
192,140215394819904,162.76770092063583,moving_start,140215394843328.0,0.3333333333333333,1,0,1,,,140215394818944.0
193,140215394840928,162.76770092063583,moving_start,140215394843712.0,0.3333333333333333,1,0,1,,,140215395196496.0
194,140215394819904,163.10103425396917,moving_end,,,0,0,1,140215394843328.0,,140215394818944.0
195,140215394840928,163.10103425396917,moving_end,,,0,0,1,140215394843712.0,,140215395196496.0
196,140215394819904,163.10103425396917,pick_up_start,,,0,0,1,140215394843328.0,,140215394818944.0
197,140215394840928,163.10103425396917,pick_up_start,,,0,0,1,140215394843712.0,,140215395196496.0
198,140215394819904,163.20103425396917,pick_up_end,,,0,0,1,140215394843328.0,140215394818944.0,140215394818944.0
199,140215394840928,163.20103425396917,pick_up_end,,,0,0,1,140215394843712.0,140215395196496.0,140215395196496.0
200,140215394819904,163.20103425396917,moving_start,140215394843712.0,0.3333333333333333,1,0,1,,140215394818944.0,140215394818944.0
201,140215394840928,163.20103425396917,moving_start,140215394843328.0,0.3333333333333333,1,0,1,,140215395196496.0,140215395196496.0
202,140215394819904,163.5343675873025,moving_end,,,0,0,1,140215394843712.0,140215394818944.0,140215394818944.0
203,140215394840928,163.5343675873025,moving_end,,,0,0,1,140215394843328.0,140215395196496.0,140215395196496.0
204,140215394819904,163.5343675873025,store_item_start,,,0,0,1,140215394843712.0,140215394818944.0,140215394818944.0
205,140215394840928,163.5343675873025,store_item_start,,,0,0,1,140215394843328.0,140215395196496.0,140215395196496.0
206,140215394819904,163.6343675873025,store_item_end,,,0,0,1,140215394843712.0,,140215394818944.0
207,140215394840928,163.6343675873025,store_item_end,,,0,0,1,140215394843328.0,,140215395196496.0
208,140215394819904,163.6343675873025,end_of_main_process,,,0,0,0,140215394843712.0,,
209,140215394840928,163.6343675873025,end_of_main_process,,,0,0,0,140215394843328.0,,
210,140215394819904,169.20088699981991,start_task,,,0,0,1,140215394843712.0,,
211,140215394819904,169.20088699981991,pick_up_start,,,0,0,1,140215394843712.0,,140215394818944.0
212,140215394819904,169.3008869998199,pick_up_end,,,0,0,1,140215394843712.0,140215394818944.0,140215394818944.0
213,140215394819904,169.3008869998199,moving_start,140215394818800.0,1.0,1,0,1,,140215394818944.0,140215394818944.0
214,140215394840928,170.11392987606376,start_task,,,0,0,1,140215394843328.0,,
215,140215394840928,170.11392987606376,pick_up_start,,,0,0,1,140215394843328.0,,140215395196496.0
216,140215394840928,170.21392987606376,pick_up_end,,,0,0,1,140215394843328.0,140215395196496.0,140215395196496.0
217,140215394840928,170.21392987606376,moving_start,140215394843712.0,0.3333333333333333,1,0,1,,140215395196496.0,140215395196496.0
218,140215394819904,170.3008869998199,moving_end,,,0,0,1,140215394818800.0,140215394818944.0,140215394818944.0
219,140215394819904,170.3008869998199,store_item_start,,,0,0,1,140215394818800.0,140215394818944.0,140215394818944.0
220,140215394819904,170.4008869998199,store_item_end,,,0,0,1,140215394818800.0,,140215394818944.0
221,140215394946928,170.4008869998199,start_task,,,0,0,1,140215394819088.0,,
222,140215394946928,170.4008869998199,moving_start,140215394818800.0,2.8666666666666667,1,0,1,,,140215394818944.0
223,140215394819904,170.4008869998199,end_of_main_process,,,0,0,0,140215394818800.0,,
224,140215394840928,170.5472632093971,moving_end,,,0,0,1,140215394843712.0,140215395196496.0,140215395196496.0
225,140215394840928,170.5472632093971,store_item_start,,,0,0,1,140215394843712.0,140215395196496.0,140215395196496.0
226,140215394840928,170.6472632093971,store_item_end,,,0,0,1,140215394843712.0,,140215395196496.0
227,140215394840928,170.6472632093971,end_of_main_process,,,0,0,0,140215394843712.0,,
228,140215394946928,173.26755366648658,moving_end,,,0,0,1,140215394818800.0,,140215394818944.0
229,140215394946928,173.26755366648658,pick_up_start,,,0,0,1,140215394818800.0,,140215394818944.0
230,140215394946928,173.36755366648657,pick_up_end,,,0,0,1,140215394818800.0,140215394818944.0,140215394818944.0
231,140215394946928,173.36755366648657,moving_start,140215394945968.0,0.5,1,0,1,,140215394818944.0,140215394818944.0
232,140215394946928,173.86755366648657,moving_end,,,0,0,1,140215394945968.0,140215394818944.0,140215394818944.0
233,140215394946928,173.86755366648657,store_item_start,,,0,0,1,140215394945968.0,140215394818944.0,140215394818944.0
234,140215394946928,173.96755366648657,store_item_end,,,0,0,1,140215394945968.0,,140215394818944.0
235,140215394946928,173.96755366648657,end_of_main_process,,,0,0,0,140215394945968.0,,
236,140215394819904,177.12682549815835,start_task,,,0,0,1,140215394818800.0,,
237,140215394819904,177.12682549815835,moving_start,140215394843712.0,1.0,1,0,1,,,140215395196496.0
238,140215394819904,178.12682549815835,moving_end,,,0,0,1,140215394843712.0,,140215395196496.0
239,140215394819904,178.12682549815835,pick_up_start,,,0,0,1,140215394843712.0,,140215395196496.0
240,140215394819904,178.22682549815835,pick_up_end,,,0,0,1,140215394843712.0,140215395196496.0,140215395196496.0
241,140215394819904,178.22682549815835,moving_start,140215394818800.0,1.0,1,0,1,,140215395196496.0,140215395196496.0
242,140215394819904,179.22682549815835,moving_end,,,0,0,1,140215394818800.0,140215395196496.0,140215395196496.0
243,140215394819904,179.22682549815835,store_item_start,,,0,0,1,140215394818800.0,140215395196496.0,140215395196496.0
244,140215394819904,179.32682549815834,store_item_end,,,0,0,1,140215394818800.0,,140215395196496.0
245,140215394946928,179.32682549815834,start_task,,,0,0,1,140215394945968.0,,
246,140215394946928,179.32682549815834,moving_start,140215394818800.0,0.5,1,0,1,,,140215395196496.0
247,140215394819904,179.32682549815834,end_of_main_process,,,0,0,0,140215394818800.0,,
248,140215394946928,179.82682549815834,moving_end,,,0,0,1,140215394818800.0,,140215395196496.0
249,140215394946928,179.82682549815834,pick_up_start,,,0,0,1,140215394818800.0,,140215395196496.0
250,140215394946928,179.92682549815834,pick_up_end,,,0,0,1,140215394818800.0,140215395196496.0,140215395196496.0
251,140215394946928,179.92682549815834,moving_start,140215394945968.0,0.5,1,0,1,,140215395196496.0,140215395196496.0
252,140215394946928,180.42682549815834,moving_end,,,0,0,1,140215394945968.0,140215395196496.0,140215395196496.0
253,140215394946928,180.42682549815834,store_item_start,,,0,0,1,140215394945968.0,140215395196496.0,140215395196496.0
254,140215394946928,180.52682549815833,store_item_end,,,0,0,1,140215394945968.0,,140215395196496.0
255,140215394946928,180.52682549815833,end_of_main_process,,,0,0,0,140215394945968.0,,
256,140215394946928,215.97731778798646,start_task,,,0,0,1,140215394945968.0,,
257,140215394946928,215.97731778798646,moving_start,140215394819520.0,3.0666666666666664,1,0,1,,,140215395196256.0
258,140215394946400,218.84864883761512,start_task,,,0,0,1,140215394945968.0,,
259,140215394946400,218.84864883761512,moving_start,140215394819520.0,3.0666666666666664,1,0,1,,,140215394992432.0
260,140215394946928,219.04398445465313,moving_end,,,0,0,1,140215394819520.0,,140215395196256.0
261,140215394946928,219.04398445465313,pick_up_start,,,0,0,1,140215394819520.0,,140215395196256.0
262,140215394946928,219.14398445465312,pick_up_end,,,0,0,1,140215394819520.0,140215395196256.0,140215395196256.0
263,140215394946928,219.14398445465312,moving_start,140215394819088.0,0.5,1,0,1,,140215395196256.0,140215395196256.0
264,140215394946928,219.64398445465312,moving_end,,,0,0,1,140215394819088.0,140215395196256.0,140215395196256.0
265,140215394946928,219.64398445465312,store_item_start,,,0,0,1,140215394819088.0,140215395196256.0,140215395196256.0
266,140215394946928,219.74398445465312,store_item_end,,,0,0,1,140215394819088.0,,140215395196256.0
267,140215394819904,219.74398445465312,start_task,,,0,0,1,140215394818800.0,,
268,140215394819904,219.74398445465312,moving_start,140215394819088.0,0.6666666666666666,1,0,1,,,140215395196256.0
269,140215394946928,219.74398445465312,end_of_main_process,,,0,0,0,140215394819088.0,,
270,140215394819904,220.41065112131977,moving_end,,,0,0,1,140215394819088.0,,140215395196256.0
271,140215394819904,220.41065112131977,pick_up_start,,,0,0,1,140215394819088.0,,140215395196256.0
272,140215394819904,220.51065112131977,pick_up_end,,,0,0,1,140215394819088.0,140215395196256.0,140215395196256.0
273,140215394819904,220.51065112131977,moving_start,140215394844000.0,0.3333333333333333,1,0,1,,140215395196256.0,140215395196256.0
274,140215394819904,220.8439844546531,moving_end,,,0,0,1,140215394844000.0,140215395196256.0,140215395196256.0
275,140215394819904,220.8439844546531,store_item_start,,,0,0,1,140215394844000.0,140215395196256.0,140215395196256.0
276,140215394819904,220.9439844546531,store_item_end,,,0,0,1,140215394844000.0,,140215395196256.0
277,140215394819904,220.9439844546531,end_of_main_process,,,0,0,0,140215394844000.0,,
278,140215394946400,221.91531550428178,moving_end,,,0,0,1,140215394819520.0,,140215394992432.0
279,140215394946400,221.91531550428178,pick_up_start,,,0,0,1,140215394819520.0,,140215394992432.0
280,140215394946400,222.01531550428177,pick_up_end,,,0,0,1,140215394819520.0,140215394992432.0,140215394992432.0
281,140215394946400,222.01531550428177,moving_start,140215394819088.0,0.5,1,0,1,,140215394992432.0,140215394992432.0
282,140215394946400,222.51531550428177,moving_end,,,0,0,1,140215394819088.0,140215394992432.0,140215394992432.0
283,140215394946400,222.51531550428177,store_item_start,,,0,0,1,140215394819088.0,140215394992432.0,140215394992432.0
284,140215394946400,222.61531550428177,store_item_end,,,0,0,1,140215394819088.0,,140215394992432.0
285,140215394819904,222.61531550428177,start_task,,,0,0,1,140215394844000.0,,
286,140215394819904,222.61531550428177,moving_start,140215394819088.0,0.3333333333333333,1,0,1,,,140215394992432.0
287,140215394946400,222.61531550428177,end_of_main_process,,,0,0,0,140215394819088.0,,
288,140215394819904,222.9486488376151,moving_end,,,0,0,1,140215394819088.0,,140215394992432.0
289,140215394819904,222.9486488376151,pick_up_start,,,0,0,1,140215394819088.0,,140215394992432.0
290,140215394819904,223.0486488376151,pick_up_end,,,0,0,1,140215394819088.0,140215394992432.0,140215394992432.0
291,140215394819904,223.0486488376151,moving_start,140215394843712.0,1.0,1,0,1,,140215394992432.0,140215394992432.0
292,140215394819904,224.0486488376151,moving_end,,,0,0,1,140215394843712.0,140215394992432.0,140215394992432.0
293,140215394819904,224.0486488376151,store_item_start,,,0,0,1,140215394843712.0,140215394992432.0,140215394992432.0
294,140215394819904,224.1486488376151,store_item_end,,,0,0,1,140215394843712.0,,140215394992432.0
295,140215394819904,224.1486488376151,end_of_main_process,,,0,0,0,140215394843712.0,,
296,140215394946928,399.96739206563547,start_task,,,0,0,1,140215394819088.0,,
297,140215394946928,399.96739206563547,moving_start,140215394819520.0,0.5,1,0,1,,,140215394976288.0
298,140215394946928,400.46739206563547,moving_end,,,0,0,1,140215394819520.0,,140215394976288.0
299,140215394946928,400.46739206563547,pick_up_start,,,0,0,1,140215394819520.0,,140215394976288.0
300,140215394946928,400.5673920656355,pick_up_end,,,0,0,1,140215394819520.0,140215394976288.0,140215394976288.0
301,140215394946928,400.5673920656355,moving_start,140215394819088.0,0.5,1,0,1,,140215394976288.0,140215394976288.0
302,140215394946928,401.0673920656355,moving_end,,,0,0,1,140215394819088.0,140215394976288.0,140215394976288.0
303,140215394946928,401.0673920656355,store_item_start,,,0,0,1,140215394819088.0,140215394976288.0,140215394976288.0
304,140215394946928,401.1673920656355,store_item_end,,,0,0,1,140215394819088.0,,140215394976288.0
305,140215394819904,401.1673920656355,start_task,,,0,0,1,140215394843712.0,,
306,140215394840928,401.1673920656355,start_task,,,0,0,1,140215394843712.0,,
307,140215394841168,401.1673920656355,start_task,,,0,0,1,140215394819088.0,,
308,140215394819904,401.1673920656355,moving_start,140215394819088.0,1.0,1,0,1,,,140215394976288.0
